_id,latitude,longitude,rssi,logdate,ssid,freq,bssid,capabilities
372,29889654,-97946502,-76,21 Mar 2014 14:32:35,TexasStateWPA,5500,a4:18:75:79:f7:0c,[WPA2-EAP-CCMP][ESS]
373,29889654,-97946502,-79,21 Mar 2014 14:32:35,HP-Print-49-Deskjet 3520 series,2437,6c:3b:e5:76:f1:49,[ESS]
374,29889654,-97946502,-88,21 Mar 2014 14:32:35,PS4-EB6892F50935,2437,b0:05:94:25:78:e7,[WPA2-PSK-CCMP][ESS]
375,29889654,-97946502,-85,21 Mar 2014 14:32:35,TexasStateUniversity,2412,a4:18:75:9b:9e:52,[ESS]
376,29889654,-97946502,-78,21 Mar 2014 14:32:35,HP-Print-5C-Officejet 6700,2437,d8:9d:67:04:1b:5c,[ESS][P2P]
377,29889654,-97946502,-71,21 Mar 2014 14:32:35,QKYTD,2412,00:26:b8:74:d5:d8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
378,29889654,-97946502,-80,21 Mar 2014 14:32:35,FancyTiger,2412,20:aa:4b:3e:02:41,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
379,29889648,-97946568,-80,21 Mar 2014 14:32:38,NETGEAR99,2462,08:bd:43:a9:75:d3,[WPA2-PSK-CCMP][WPS][ESS]
380,29889648,-97946568,-86,21 Mar 2014 14:32:38,DIRECT-pNSCX-3400 Series,2462,02:15:99:eb:8a:09,[WPA2-PSK-CCMP][WPS-AUTH][ESS][P2P]
381,29889648,-97946568,-87,21 Mar 2014 14:32:38,,2462,24:01:c7:86:a1:41,[WPA2-PSK-CCMP][ESS]
382,29889648,-97946568,-82,21 Mar 2014 14:32:38,TexasStateWPA,2462,a4:18:75:65:09:d3,[WPA2-EAP-CCMP][ESS]
383,29889648,-97946568,-86,21 Mar 2014 14:32:38,HP-Print-E8-Photosmart 5520,2412,2c:59:e5:ab:af:e8,[WPA2-PSK-CCMP][ESS]
384,29889648,-97946568,-80,21 Mar 2014 14:32:38,TexasStateUniversity,2462,a4:18:75:65:09:d2,[ESS]
385,29889648,-97946568,-73,21 Mar 2014 14:32:38,Comanche at Student Center AP,5180,00:21:a4:31:58:0b,[ESS]
386,29889648,-97946568,-79,21 Mar 2014 14:32:38,QKYTD,2412,00:26:b8:74:d5:d8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
387,29889648,-97946568,-84,21 Mar 2014 14:32:38,HP-Print-3D-Officejet 6700,2437,84:34:97:1d:97:3d,[WPA2-PSK-CCMP][ESS][P2P]
388,29889648,-97946568,-80,21 Mar 2014 14:32:38,FancyTiger,2412,20:aa:4b:3e:02:41,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
389,29889636,-97946632,-84,21 Mar 2014 14:32:46,NETGEAR99,2462,08:bd:43:a9:75:d3,[WPA2-PSK-CCMP][WPS][ESS]
390,29889636,-97946632,-88,21 Mar 2014 14:32:46,DIRECT-pNSCX-3400 Series,2462,02:15:99:eb:8a:09,[WPA2-PSK-CCMP][WPS-AUTH][ESS][P2P]
391,29889636,-97946632,-84,21 Mar 2014 14:32:46,PS4-EB6892F50935,2437,b0:05:94:25:78:e7,[WPA2-PSK-CCMP][ESS]
392,29889636,-97946632,-87,21 Mar 2014 14:32:46,TexasStateUniversity,2462,a4:18:75:79:f7:02,[ESS]
393,29889636,-97946632,-85,21 Mar 2014 14:32:46,LG HOTSPOT,2432,ec:1a:59:65:d6:78,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS]
394,29889636,-97946632,-90,21 Mar 2014 14:32:46,HP-Print-5C-Officejet 6700,2437,d8:9d:67:04:1b:5c,[ESS][P2P]
395,29889636,-97946632,-83,21 Mar 2014 14:32:46,HP-Print-3D-Officejet 6700,2437,84:34:97:1d:97:3d,[WPA2-PSK-CCMP][ESS][P2P]
396,29889636,-97946632,-88,21 Mar 2014 14:32:46,HP-Print-95-ENVY 4500 series,2437,d4:c9:ef:01:32:95,[WPA2-PSK-CCMP][ESS]
397,29889636,-97946632,-87,21 Mar 2014 14:32:46,,2462,a4:18:75:79:f9:00,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS]
398,29889636,-97946632,-86,21 Mar 2014 14:32:46,TexasStateWPA,2437,a4:18:75:9b:0c:23,[WPA2-EAP-CCMP][ESS]
399,29889636,-97946632,-86,21 Mar 2014 14:32:46,HP-Print-E8-Photosmart 5520,2412,2c:59:e5:ab:af:e8,[WPA2-PSK-CCMP][ESS]
400,29889636,-97946632,-73,21 Mar 2014 14:32:46,Comanche at Student Center AP,5180,00:21:a4:31:58:0b,[ESS]
401,29889636,-97946632,-87,21 Mar 2014 14:32:46,QKYTD,2412,00:26:b8:74:d5:d8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
402,29889636,-97946632,-80,21 Mar 2014 14:32:46,FancyTiger,2412,20:aa:4b:3e:02:41,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
403,29889619,-97946694,-84,21 Mar 2014 14:32:51,NETGEAR99,2462,08:bd:43:a9:75:d3,[WPA2-PSK-CCMP][WPS][ESS]
404,29889619,-97946694,-88,21 Mar 2014 14:32:51,DIRECT-pNSCX-3400 Series,2462,02:15:99:eb:8a:09,[WPA2-PSK-CCMP][WPS-AUTH][ESS][P2P]
405,29889619,-97946694,-90,21 Mar 2014 14:32:51,SETUP,2462,66:2a:2f:53:7c:99,[IBSS]
406,29889619,-97946694,-86,21 Mar 2014 14:32:51,PS4-EB6892F50935,2437,b0:05:94:25:78:e7,[WPA2-PSK-CCMP][ESS]
407,29889619,-97946694,-84,21 Mar 2014 14:32:51,TexasStateUniversity,2437,a4:18:75:9b:0c:22,[ESS]
408,29889619,-97946694,-85,21 Mar 2014 14:32:51,LG HOTSPOT,2432,ec:1a:59:65:d6:78,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS]
409,29889619,-97946694,-90,21 Mar 2014 14:32:51,HP-Print-5C-Officejet 6700,2437,d8:9d:67:04:1b:5c,[ESS][P2P]
410,29889619,-97946694,-83,21 Mar 2014 14:32:51,HP-Print-3D-Officejet 6700,2437,84:34:97:1d:97:3d,[WPA2-PSK-CCMP][ESS][P2P]
411,29889619,-97946694,-88,21 Mar 2014 14:32:51,HP-Print-95-ENVY 4500 series,2437,d4:c9:ef:01:32:95,[WPA2-PSK-CCMP][ESS]
412,29889619,-97946694,-87,21 Mar 2014 14:32:51,,2462,a4:18:75:79:f9:01,[WPA2-PSK-CCMP][ESS]
413,29889619,-97946694,-61,21 Mar 2014 14:32:51,TexasStateWPA,2412,68:86:a7:28:11:a0,[WPA2-EAP-CCMP][ESS]
414,29889619,-97946694,-81,21 Mar 2014 14:32:51,HP-Print-E8-Photosmart 5520,2412,2c:59:e5:ab:af:e8,[WPA2-PSK-CCMP][ESS]
415,29889619,-97946694,-73,21 Mar 2014 14:32:51,Comanche at Student Center AP,5180,00:21:a4:31:58:0b,[ESS]
416,29889619,-97946694,-86,21 Mar 2014 14:32:51,Whyfi?,2412,ec:1a:59:a9:22:bd,[WPA2-PSK-CCMP][WPS][ESS]
417,29889619,-97946694,-87,21 Mar 2014 14:32:51,belkin.2bd.guests,2412,ee:1a:59:a9:22:be,[WPS][ESS]
418,29889619,-97946694,-87,21 Mar 2014 14:32:51,QKYTD,2412,00:26:b8:74:d5:d8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
419,29889619,-97946694,-80,21 Mar 2014 14:32:51,FancyTiger,2412,20:aa:4b:3e:02:41,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
420,29889602,-97946759,-84,21 Mar 2014 14:32:55,NETGEAR99,2462,08:bd:43:a9:75:d3,[WPA2-PSK-CCMP][WPS][ESS]
421,29889602,-97946759,-90,21 Mar 2014 14:32:55,SETUP,2462,66:2a:2f:53:7c:99,[IBSS]
422,29889602,-97946759,-87,21 Mar 2014 14:32:55,PS4-EB6892F50935,2437,b0:05:94:25:78:e7,[WPA2-PSK-CCMP][ESS]
423,29889602,-97946759,-85,21 Mar 2014 14:32:55,TexasStateUniversity,2437,a4:18:75:b2:b5:92,[ESS]
424,29889602,-97946759,-85,21 Mar 2014 14:32:55,LG HOTSPOT,2432,ec:1a:59:65:d6:78,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS]
425,29889602,-97946759,-90,21 Mar 2014 14:32:55,HP-Print-5C-Officejet 6700,2437,d8:9d:67:04:1b:5c,[ESS][P2P]
426,29889602,-97946759,-83,21 Mar 2014 14:32:55,HP-Print-3D-Officejet 6700,2437,84:34:97:1d:97:3d,[WPA2-PSK-CCMP][ESS][P2P]
427,29889602,-97946759,-88,21 Mar 2014 14:32:55,HP-Print-95-ENVY 4500 series,2437,d4:c9:ef:01:32:95,[WPA2-PSK-CCMP][ESS]
428,29889602,-97946759,-86,21 Mar 2014 14:32:55,,2437,28:c6:8e:85:6f:5e,[WPA2-PSK-CCMP][WPS][ESS]
429,29889602,-97946759,-84,21 Mar 2014 14:32:55,TexasStateWPA,2437,a4:18:75:79:f4:c3,[WPA2-EAP-CCMP][ESS]
430,29889602,-97946759,-81,21 Mar 2014 14:32:55,HP-Print-E8-Photosmart 5520,2412,2c:59:e5:ab:af:e8,[WPA2-PSK-CCMP][ESS]
431,29889602,-97946759,-73,21 Mar 2014 14:32:55,Comanche at Student Center AP,5180,00:21:a4:31:58:0b,[ESS]
432,29889602,-97946759,-86,21 Mar 2014 14:32:55,Whyfi?,2412,ec:1a:59:a9:22:bd,[WPA2-PSK-CCMP][WPS][ESS]
433,29889602,-97946759,-87,21 Mar 2014 14:32:55,belkin.2bd.guests,2412,ee:1a:59:a9:22:be,[WPS][ESS]
434,29889602,-97946759,-87,21 Mar 2014 14:32:55,QKYTD,2412,00:26:b8:74:d5:d8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
435,29889602,-97946759,-80,21 Mar 2014 14:32:55,FancyTiger,2412,20:aa:4b:3e:02:41,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
436,29889567,-97946888,-84,21 Mar 2014 14:33:00,NETGEAR99,2462,08:bd:43:a9:75:d3,[WPA2-PSK-CCMP][WPS][ESS]
437,29889567,-97946888,-91,21 Mar 2014 14:33:00,SETUP,2462,66:2a:2f:53:7c:99,[IBSS]
438,29889567,-97946888,-85,21 Mar 2014 14:33:00,PS4-EB6892F50935,2437,b0:05:94:25:78:e7,[WPA2-PSK-CCMP][ESS]
439,29889567,-97946888,-80,21 Mar 2014 14:33:00,TexasStateUniversity,2437,a4:18:75:79:f4:c2,[ESS]
440,29889567,-97946888,-85,21 Mar 2014 14:33:00,LG HOTSPOT,2432,ec:1a:59:65:d6:78,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS]
441,29889567,-97946888,-83,21 Mar 2014 14:33:00,HP-Print-3D-Officejet 6700,2437,84:34:97:1d:97:3d,[WPA2-PSK-CCMP][ESS][P2P]
442,29889567,-97946888,-79,21 Mar 2014 14:33:00,,2437,a4:18:75:79:f4:c4,[WPA2-PSK-CCMP+TKIP][ESS]
443,29889567,-97946888,-76,21 Mar 2014 14:33:00,TexasStateWPA,2437,a4:18:75:9b:0c:23,[WPA2-EAP-CCMP][ESS]
444,29889567,-97946888,-81,21 Mar 2014 14:33:00,HP-Print-E8-Photosmart 5520,2412,2c:59:e5:ab:af:e8,[WPA2-PSK-CCMP][ESS]
445,29889567,-97946888,-73,21 Mar 2014 14:33:00,Comanche at Student Center AP,5180,00:21:a4:31:58:0b,[ESS]
446,29889567,-97946888,-86,21 Mar 2014 14:33:00,Whyfi?,2412,ec:1a:59:a9:22:bd,[WPA2-PSK-CCMP][WPS][ESS]
447,29889567,-97946888,-87,21 Mar 2014 14:33:00,belkin.2bd.guests,2412,ee:1a:59:a9:22:be,[WPS][ESS]
448,29889567,-97946888,-82,21 Mar 2014 14:33:00,FancyTiger,2412,20:aa:4b:3e:02:41,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
449,29889533,-97946933,-91,21 Mar 2014 14:33:03,SETUP,2462,66:2a:2f:53:7c:99,[IBSS]
450,29889533,-97946933,-85,21 Mar 2014 14:33:03,PS4-EB6892F50935,2437,b0:05:94:25:78:e7,[WPA2-PSK-CCMP][ESS]
451,29889533,-97946933,-89,21 Mar 2014 14:33:03,TexasStateUniversity,2437,1c:aa:07:6f:c3:32,[ESS]
452,29889533,-97946933,-85,21 Mar 2014 14:33:03,LG HOTSPOT,2432,ec:1a:59:65:d6:78,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS]
453,29889533,-97946933,-80,21 Mar 2014 14:33:03,,2437,a4:18:75:9b:0c:21,[WPA2-PSK-CCMP][ESS]
454,29889533,-97946933,-83,21 Mar 2014 14:33:03,Amped_Pro_SR,2412,f8:7b:8c:03:23:7f,[WPA-PSK-CCMP][WPS][ESS]
455,29889533,-97946933,-66,21 Mar 2014 14:33:03,TexasStateWPA,5320,ec:e1:a9:97:d3:5c,[WPA2-EAP-CCMP][ESS]
456,29889533,-97946933,-86,21 Mar 2014 14:33:03,HP-Print-E8-Photosmart 5520,2412,2c:59:e5:ab:af:e8,[WPA2-PSK-CCMP][ESS]
457,29889533,-97946933,-73,21 Mar 2014 14:33:03,Comanche at Student Center AP,5180,00:21:a4:31:58:0b,[ESS]
458,29889533,-97946933,-86,21 Mar 2014 14:33:03,Whyfi?,2412,ec:1a:59:a9:22:bd,[WPA2-PSK-CCMP][WPS][ESS]
459,29889533,-97946933,-87,21 Mar 2014 14:33:03,belkin.2bd.guests,2412,ee:1a:59:a9:22:be,[WPS][ESS]
460,29889533,-97946933,-82,21 Mar 2014 14:33:03,FancyTiger,2412,20:aa:4b:3e:02:41,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
461,29889533,-97946933,-91,21 Mar 2014 14:33:08,SETUP,2462,66:2a:2f:53:7c:99,[IBSS]
462,29889533,-97946933,-85,21 Mar 2014 14:33:08,PS4-EB6892F50935,2437,b0:05:94:25:78:e7,[WPA2-PSK-CCMP][ESS]
463,29889533,-97946933,-81,21 Mar 2014 14:33:08,TexasStateUniversity,5500,a4:18:75:9b:0c:2d,[ESS]
464,29889533,-97946933,-85,21 Mar 2014 14:33:08,LG HOTSPOT,2432,ec:1a:59:65:d6:78,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS]
465,29889533,-97946933,-73,21 Mar 2014 14:33:08,,2437,a4:18:75:9b:0c:24,[WPA2-PSK-CCMP+TKIP][ESS]
466,29889533,-97946933,-83,21 Mar 2014 14:33:08,Amped_Pro_SR,2412,f8:7b:8c:03:23:7f,[WPA-PSK-CCMP][WPS][ESS]
467,29889533,-97946933,-66,21 Mar 2014 14:33:08,TexasStateWPA,5320,ec:e1:a9:97:d3:5c,[WPA2-EAP-CCMP][ESS]
468,29889533,-97946933,-86,21 Mar 2014 14:33:08,HP-Print-E8-Photosmart 5520,2412,2c:59:e5:ab:af:e8,[WPA2-PSK-CCMP][ESS]
469,29889533,-97946933,-73,21 Mar 2014 14:33:08,Comanche at Student Center AP,5180,00:21:a4:31:58:0b,[ESS]
470,29889533,-97946933,-82,21 Mar 2014 14:33:08,FancyTiger,2412,20:aa:4b:3e:02:41,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
471,29889533,-97946933,-89,21 Mar 2014 14:33:15,SETUP,2462,66:2a:2f:53:7c:99,[IBSS]
472,29889533,-97946933,-76,21 Mar 2014 14:33:15,TexasStateUniversity,5500,a4:18:75:9b:9e:5d,[ESS]
473,29889533,-97946933,-90,21 Mar 2014 14:33:15,,2437,1c:aa:07:6f:c3:31,[WPA2-PSK-CCMP][ESS]
474,29889533,-97946933,-83,21 Mar 2014 14:33:15,Amped_Pro_SR,2412,f8:7b:8c:03:23:7f,[WPA-PSK-CCMP][WPS][ESS]
475,29889533,-97946933,-91,21 Mar 2014 14:33:15,TexasStateWPA,2437,00:26:99:23:d6:43,[WPA2-EAP-CCMP][ESS]
476,29889533,-97946933,-88,21 Mar 2014 14:33:15,HP-Print-E8-Photosmart 5520,2412,2c:59:e5:ab:af:e8,[WPA2-PSK-CCMP][ESS]
477,29889533,-97946933,-73,21 Mar 2014 14:33:15,Comanche at Student Center AP,5180,00:21:a4:31:58:0b,[ESS]
478,29889533,-97946933,-82,21 Mar 2014 14:33:15,FancyTiger,2412,20:aa:4b:3e:02:41,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
479,29889533,-97946933,-89,21 Mar 2014 14:33:20,SETUP,2462,66:2a:2f:53:7c:99,[IBSS]
480,29889533,-97946933,-85,21 Mar 2014 14:33:20,TexasStateUniversity,2462,a4:18:75:43:be:d2,[ESS]
481,29889533,-97946933,-80,21 Mar 2014 14:33:20,,2437,a4:18:75:b2:b5:90,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS]
482,29889533,-97946933,-83,21 Mar 2014 14:33:20,Amped_Pro_SR,2412,f8:7b:8c:03:23:7f,[WPA-PSK-CCMP][WPS][ESS]
483,29889533,-97946933,-89,21 Mar 2014 14:33:20,TexasStateWPA,2412,a4:18:75:9b:9e:53,[WPA2-EAP-CCMP][ESS]
484,29889533,-97946933,-84,21 Mar 2014 14:33:20,HP-Print-E8-Photosmart 5520,2412,2c:59:e5:ab:af:e8,[WPA2-PSK-CCMP][ESS]
485,29889533,-97946933,-73,21 Mar 2014 14:33:20,Comanche at Student Center AP,5180,00:21:a4:31:58:0b,[ESS]
486,29889533,-97946933,-84,21 Mar 2014 14:33:20,FancyTiger,2412,20:aa:4b:3e:02:41,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
487,29889533,-97946933,-89,21 Mar 2014 14:33:25,SETUP,2462,66:2a:2f:53:7c:99,[IBSS]
488,29889533,-97946933,-80,21 Mar 2014 14:33:25,TexasStateUniversity,5320,a4:18:75:b2:b5:9d,[ESS]
489,29889533,-97946933,-80,21 Mar 2014 14:33:25,,2437,a4:18:75:b2:b5:90,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS]
490,29889533,-97946933,-89,21 Mar 2014 14:33:25,TexasStateWPA,2412,a4:18:75:9b:9e:53,[WPA2-EAP-CCMP][ESS]
491,29889533,-97946933,-85,21 Mar 2014 14:33:25,HP-Print-E8-Photosmart 5520,2412,2c:59:e5:ab:af:e8,[WPA2-PSK-CCMP][ESS]
492,29889533,-97946933,-73,21 Mar 2014 14:33:25,Comanche at Student Center AP,5180,00:21:a4:31:58:0b,[ESS]
493,29889533,-97946933,-85,21 Mar 2014 14:33:25,FancyTiger,2412,20:aa:4b:3e:02:41,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
494,29889540,-97946987,-88,21 Mar 2014 14:33:30,Bobcat Tram 7,2452,00:1d:7e:1c:b8:69,[ESS]
495,29889540,-97946987,-88,21 Mar 2014 14:33:30,SETUP,2462,66:2a:2f:53:7c:99,[IBSS]
496,29889540,-97946987,-88,21 Mar 2014 14:33:30,TexasStateUniversity,5680,a4:18:75:79:f4:cd,[ESS]
497,29889540,-97946987,-85,21 Mar 2014 14:33:30,,2412,ec:e1:a9:97:d3:51,[WPA2-PSK-CCMP][ESS]
498,29889540,-97946987,-84,21 Mar 2014 14:33:30,TexasStateWPA,5680,a4:18:75:79:f4:cc,[WPA2-EAP-CCMP][ESS]
499,29889540,-97946987,-83,21 Mar 2014 14:33:30,HP-Print-E8-Photosmart 5520,2412,2c:59:e5:ab:af:e8,[WPA2-PSK-CCMP][ESS]
500,29889540,-97946987,-73,21 Mar 2014 14:33:30,Comanche at Student Center AP,5180,00:21:a4:31:58:0b,[ESS]
501,29889540,-97946987,-84,21 Mar 2014 14:33:30,FancyTiger,2412,20:aa:4b:3e:02:41,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
502,29889529,-97947053,-88,21 Mar 2014 14:33:34,Bobcat Tram 7,2452,00:1d:7e:1c:b8:69,[ESS]
503,29889529,-97947053,-88,21 Mar 2014 14:33:34,SETUP,2462,66:2a:2f:53:7c:99,[IBSS]
504,29889529,-97947053,-88,21 Mar 2014 14:33:34,TexasStateUniversity,5680,a4:18:75:79:f4:cd,[ESS]
505,29889529,-97947053,-80,21 Mar 2014 14:33:34,,2437,a4:18:75:79:f4:c0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS]
506,29889529,-97947053,-75,21 Mar 2014 14:33:34,TexasStateWPA,5500,a4:18:75:9b:0c:2c,[WPA2-EAP-CCMP][ESS]
507,29889529,-97947053,-83,21 Mar 2014 14:33:34,HP-Print-E8-Photosmart 5520,2412,2c:59:e5:ab:af:e8,[WPA2-PSK-CCMP][ESS]
508,29889529,-97947053,-73,21 Mar 2014 14:33:34,Comanche at Student Center AP,5180,00:21:a4:31:58:0b,[ESS]
509,29889529,-97947053,-84,21 Mar 2014 14:33:34,FancyTiger,2412,20:aa:4b:3e:02:41,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
510,29889511,-97947170,-88,21 Mar 2014 14:33:39,Bobcat Tram 7,2452,00:1d:7e:1c:b8:69,[ESS]
511,29889511,-97947170,-88,21 Mar 2014 14:33:39,HP-Print-1B-Officejet 6700,2437,d8:9d:67:04:0f:1b,[WPA2-PSK-CCMP][ESS][P2P]
512,29889511,-97947170,-87,21 Mar 2014 14:33:39,SETUP,2462,66:2a:2f:53:7c:99,[IBSS]
513,29889511,-97947170,-74,21 Mar 2014 14:33:39,TexasStateUniversity,2437,a4:18:75:79:ef:a2,[ESS]
514,29889511,-97947170,-89,21 Mar 2014 14:33:39,,2462,00:23:33:a3:7e:e1,[WPA2-PSK-CCMP][ESS]
515,29889511,-97947170,-83,21 Mar 2014 14:33:39,TexasStateWPA,2437,a4:18:75:79:ef:a3,[WPA2-EAP-CCMP][ESS]
516,29889511,-97947170,-86,21 Mar 2014 14:33:39,HP-Print-E8-Photosmart 5520,2412,2c:59:e5:ab:af:e8,[WPA2-PSK-CCMP][ESS]
517,29889511,-97947170,-73,21 Mar 2014 14:33:39,Comanche at Student Center AP,5180,00:21:a4:31:58:0b,[ESS]
518,29889511,-97947170,-86,21 Mar 2014 14:33:39,FancyTiger,2412,20:aa:4b:3e:02:41,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
519,29889534,-97947218,-91,21 Mar 2014 14:33:46,HP-Print-1B-Officejet 6700,2437,d8:9d:67:04:0f:1b,[WPA2-PSK-CCMP][ESS][P2P]
520,29889534,-97947218,-91,21 Mar 2014 14:33:46,SETUP,2462,66:2a:2f:53:7c:99,[IBSS]
521,29889534,-97947218,-86,21 Mar 2014 14:33:46,TexasStateUniversity,2462,a4:18:75:79:f9:02,[ESS]
522,29889534,-97947218,-85,21 Mar 2014 14:33:46,HP-Print-95-ENVY 4500 series,2437,d4:c9:ef:01:32:95,[WPA2-PSK-CCMP][ESS]
523,29889534,-97947218,-86,21 Mar 2014 14:33:46,,2462,a4:18:75:79:f9:01,[WPA2-PSK-CCMP][ESS]
524,29889534,-97947218,-78,21 Mar 2014 14:33:46,TexasStateWPA,2462,a4:18:75:79:f9:03,[WPA2-EAP-CCMP][ESS]
525,29889534,-97947218,-86,21 Mar 2014 14:33:46,HP-Print-E8-Photosmart 5520,2412,2c:59:e5:ab:af:e8,[WPA2-PSK-CCMP][ESS]
526,29889534,-97947218,-73,21 Mar 2014 14:33:46,Comanche at Student Center AP,5180,00:21:a4:31:58:0b,[ESS]
527,29889534,-97947218,-86,21 Mar 2014 14:33:46,FancyTiger,2412,20:aa:4b:3e:02:41,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
528,29889573,-97947256,-91,21 Mar 2014 14:33:51,HP-Print-1B-Officejet 6700,2437,d8:9d:67:04:0f:1b,[WPA2-PSK-CCMP][ESS][P2P]
529,29889573,-97947256,-92,21 Mar 2014 14:33:51,SETUP,2462,66:2a:2f:53:7c:99,[IBSS]
530,29889573,-97947256,-89,21 Mar 2014 14:33:51,TexasStateUniversity,2437,a4:18:75:64:75:52,[ESS]
531,29889573,-97947256,-85,21 Mar 2014 14:33:51,HP-Print-95-ENVY 4500 series,2437,d4:c9:ef:01:32:95,[WPA2-PSK-CCMP][ESS]
532,29889573,-97947256,-89,21 Mar 2014 14:33:51,,2437,a4:18:75:79:f4:c4,[WPA2-PSK-CCMP+TKIP][ESS]
533,29889573,-97947256,-90,21 Mar 2014 14:33:51,TexasStateWPA,2412,1c:aa:07:b1:67:83,[WPA2-EAP-CCMP][ESS]
534,29889573,-97947256,-84,21 Mar 2014 14:33:51,HP-Print-E8-Photosmart 5520,2412,2c:59:e5:ab:af:e8,[WPA2-PSK-CCMP][ESS]
535,29889573,-97947256,-60,21 Mar 2014 14:33:51,Comanche at Student Center AP,5180,00:21:a4:31:58:0b,[ESS]
536,29889573,-97947256,-92,21 Mar 2014 14:33:51,Whyfi?,2412,ec:1a:59:a9:22:bd,[WPA2-PSK-CCMP][WPS][ESS]
537,29889573,-97947256,-86,21 Mar 2014 14:33:51,FancyTiger,2412,20:aa:4b:3e:02:41,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
538,29889617,-97947277,-91,21 Mar 2014 14:33:55,HP-Print-1B-Officejet 6700,2437,d8:9d:67:04:0f:1b,[WPA2-PSK-CCMP][ESS][P2P]
539,29889617,-97947277,-92,21 Mar 2014 14:33:55,SETUP,2462,66:2a:2f:53:7c:99,[IBSS]
540,29889617,-97947277,-88,21 Mar 2014 14:33:55,PS4-EB6892F50935,2437,b0:05:94:25:78:e7,[WPA2-PSK-CCMP][ESS]
541,29889617,-97947277,-79,21 Mar 2014 14:33:55,TexasStateUniversity,5240,a4:18:75:43:be:dd,[ESS]
542,29889617,-97947277,-93,21 Mar 2014 14:33:55,Poop,2462,4c:8d:79:e6:72:0c,[WPA2-PSK-CCMP][ESS]
543,29889617,-97947277,-81,21 Mar 2014 14:33:55,HP-Print-95-ENVY 4500 series,2437,d4:c9:ef:01:32:95,[WPA2-PSK-CCMP][ESS]
544,29889617,-97947277,-81,21 Mar 2014 14:33:55,,2462,a4:18:75:79:f9:04,[WPA2-PSK-CCMP+TKIP][ESS]
545,29889617,-97947277,-74,21 Mar 2014 14:33:55,TexasStateWPA,5240,a4:18:75:79:f9:0c,[WPA2-EAP-CCMP][ESS]
546,29889617,-97947277,-84,21 Mar 2014 14:33:55,HP-Print-E8-Photosmart 5520,2412,2c:59:e5:ab:af:e8,[WPA2-PSK-CCMP][ESS]
547,29889617,-97947277,-60,21 Mar 2014 14:33:55,Comanche at Student Center AP,5180,00:21:a4:31:58:0b,[ESS]
548,29889617,-97947277,-92,21 Mar 2014 14:33:55,Whyfi?,2412,ec:1a:59:a9:22:bd,[WPA2-PSK-CCMP][WPS][ESS]
549,29889617,-97947277,-86,21 Mar 2014 14:33:55,FancyTiger,2412,20:aa:4b:3e:02:41,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]
550,29889703,-97947348,-92,21 Mar 2014 14:34:00,SETUP,2462,66:2a:2f:53:7c:99,[IBSS]
